Longitude(deg)	Lattitude(deg)	Alttitude(km)
103.256	58.8271	118.077
103.256	58.8357	118.301
103.256	58.8443	118.525
103.256	58.8529	118.75
103.256	58.8614	118.974
103.256	58.87	119.199
103.256	58.8786	119.424
103.256	58.8872	119.649
103.256	58.8958	119.874
103.256	58.9044	120.099
103.256	58.913	120.324
103.256	58.9216	120.55
103.256	58.0241	103.081
103.256	58.0327	103.3
103.256	58.0413	103.519
103.256	58.05	103.738
103.256	58.0586	103.958
103.256	58.0672	104.177
103.256	58.0758	104.397
103.256	58.0845	104.617
103.256	58.0931	104.837
103.256	58.1017	105.057
103.256	58.1103	105.277
103.256	58.1189	105.498
103.256	58.1276	105.718
103.256	58.1362	105.939
103.256	58.1448	106.16
103.256	58.1534	106.381
103.256	58.162	106.602
103.256	58.1706	106.823
103.256	58.1793	107.045
103.256	58.1879	107.266
103.256	58.1965	107.488
103.256	58.2051	107.71
103.256	58.2137	107.932
103.256	58.2223	108.154
103.256	58.2309	108.376
103.256	58.2396	108.599
103.256	58.2482	108.822
103.256	58.2568	109.044
103.256	58.2654	109.267
103.256	58.274	109.49
103.256	58.2826	109.713
103.256	58.2912	109.937
103.256	58.2998	110.16
103.256	58.3084	110.384
103.256	58.317	110.608
103.256	58.3256	110.832
103.256	58.3342	111.056
103.256	58.3428	111.28
103.256	58.3514	111.504
103.256	58.3601	111.729
103.256	58.3687	111.954
103.256	58.3773	112.178
103.256	58.3859	112.403
103.256	58.3945	112.628
103.256	58.4031	112.854
103.256	58.4117	113.079
103.256	58.4203	113.305
103.256	58.4289	113.53
103.256	58.4375	113.756
103.256	58.4461	113.982
103.256	58.4546	114.208
103.256	58.4632	114.435
103.256	58.4718	114.661
103.256	58.4804	114.888
103.256	58.489	115.114
103.256	58.4976	115.341
103.256	58.5062	115.568
103.256	58.5148	115.795
103.256	58.5234	116.023
103.256	58.532	116.25
103.256	58.5406	116.478
103.256	58.5492	116.705
103.256	58.5578	116.933
103.256	58.5664	117.161
103.256	58.5749	117.389
103.256	58.5835	117.618
103.256	58.5921	117.846
103.256	58.6007	118.075
103.256	58.6093	118.304
103.256	58.6179	118.532
103.256	58.6265	118.761
103.256	57.7298	100.648
103.256	57.7384	100.87
103.256	57.747	101.093
103.256	57.7557	101.316
103.256	57.7643	101.539
103.256	57.7729	101.762
103.256	57.7815	101.985
103.256	57.7901	102.208
103.256	57.7988	102.432
103.256	57.8074	102.655
103.256	57.816	102.879
103.256	57.8246	103.103
103.256	57.8332	103.327
103.256	57.8418	103.551
103.256	57.8505	103.776
103.256	57.8591	104
103.256	57.8677	104.225
103.256	57.8763	104.449
103.256	57.8849	104.674
103.256	57.8935	104.9
103.256	57.9021	105.125
103.256	57.9107	105.35
103.256	57.9193	105.576
103.256	57.928	105.801
103.256	57.9366	106.027
103.256	57.9452	106.253
103.256	57.9538	106.479
103.256	57.9624	106.705
103.256	57.971	106.932
103.256	57.9796	107.158
103.256	57.9882	107.385
103.256	57.9968	107.612
103.256	58.0054	107.839
103.256	58.014	108.066
103.256	58.0226	108.293
103.256	58.0312	108.521
103.256	58.0398	108.748
103.256	58.0484	108.976
103.256	58.057	109.204
103.256	58.0656	109.432
103.256	58.0742	109.66
103.256	58.0828	109.888
103.256	58.0914	110.117
103.256	58.1	110.346
103.256	58.1086	110.574
103.256	58.1172	110.803
103.256	58.1258	111.032
103.256	58.1344	111.261
103.256	58.143	111.491
103.256	58.1516	111.72
103.256	58.1602	111.95
103.256	58.1688	112.18
103.256	58.1773	112.41
103.256	58.1859	112.64
103.256	58.1945	112.87
103.256	58.2031	113.1
103.256	58.2117	113.331
103.256	58.2203	113.561
103.256	58.2289	113.792
103.256	58.2375	114.023
103.256	58.2461	114.254
103.256	58.2546	114.485
103.256	58.2632	114.717
103.256	58.2718	114.948
103.256	58.2804	115.18
103.256	58.289	115.412
103.256	58.2976	115.644
103.256	58.3061	115.876
103.256	58.3147	116.108
103.256	58.3233	116.34
103.256	58.3319	116.573
103.256	57.436	97.8143
103.256	57.4447	98.0403
103.256	57.4533	98.2664
103.256	57.4619	98.4926
103.256	57.4705	98.719
103.256	57.4791	98.9456
103.256	57.4877	99.1723
103.256	57.4964	99.3991
103.256	57.505	99.6261
103.256	57.5136	99.8532
103.256	57.5222	100.08
103.256	57.5308	100.308
103.256	57.5394	100.535
103.256	57.548	100.763
103.256	57.5566	100.991
103.256	57.5653	101.219
103.256	57.5739	101.447
103.256	57.5825	101.676
103.256	57.5911	101.904
103.256	57.5997	102.133
103.256	57.6083	102.361
103.256	57.6169	102.59
103.256	57.6255	102.819
103.256	57.6341	103.048
103.256	57.6427	103.278
103.256	57.6513	103.507
103.256	57.6599	103.737
103.256	57.6685	103.967
103.256	57.6771	104.196
103.256	57.6857	104.427
103.256	57.6943	104.657
103.256	57.7029	104.887
103.256	57.7115	105.118
103.256	57.7201	105.348
103.256	57.7287	105.579
103.256	57.7373	105.81
103.256	57.7459	106.041
103.256	57.7545	106.272
103.256	57.7631	106.504
103.256	57.7717	106.735
103.256	57.7803	106.967
103.256	57.7889	107.199
103.256	57.7975	107.431
103.256	57.8061	107.663
103.256	57.8147	107.895
103.256	57.8233	108.127
103.256	57.8319	108.36
103.256	57.8405	108.593
103.256	57.849	108.825
103.256	57.8576	109.058
103.256	57.8662	109.291
103.256	57.8748	109.525
103.256	57.8834	109.758
103.256	57.892	109.992
103.256	57.9006	110.225
103.256	57.9092	110.459
103.256	57.9177	110.693
103.256	57.9263	110.927
103.256	57.9349	111.162
103.256	57.9435	111.396
103.256	57.9521	111.631
103.256	57.9607	111.865
103.256	57.9692	112.1
103.256	57.9778	112.335
103.256	57.9864	112.57
103.256	57.995	112.806
103.256	58.0036	113.041
103.256	58.0121	113.277
103.256	58.0207	113.513
103.256	58.0293	113.748
103.256	57.1428	94.5807
103.256	57.1514	94.8101
103.256	57.1601	95.0397
103.256	57.1687	95.2695
103.256	57.1773	95.4994
103.256	57.1859	95.7295
103.256	57.1945	95.9597
103.256	57.2031	96.19
103.256	57.2117	96.4205
103.256	57.2203	96.6512
103.256	57.229	96.882
103.256	57.2376	97.1129
103.256	57.2462	97.344
103.256	57.2548	97.5752
103.256	57.2634	97.8066
103.256	57.272	98.0381
103.256	57.2806	98.2698
103.256	57.2892	98.5016
103.256	57.2978	98.7335
103.256	57.3064	98.9656
103.256	57.315	99.1979
103.256	57.3236	99.4303
103.256	57.3322	99.6628
103.256	57.3408	99.8955
103.256	57.3494	100.128
103.256	57.358	100.361
103.256	57.3666	100.594
103.256	57.3752	100.828
103.256	57.3838	101.061
103.256	57.3924	101.295
103.256	57.401	101.528
103.256	57.4096	101.762
103.256	57.4182	101.996
103.256	57.4268	102.23
103.256	57.4354	102.465
103.256	57.444	102.699
103.256	57.4526	102.934
103.256	57.4612	103.168
103.256	57.4698	103.403
103.256	57.4784	103.638
103.256	57.487	103.874
103.256	57.4956	104.109
103.256	57.5041	104.344
103.256	57.5127	104.58
103.256	57.5213	104.816
103.256	57.5299	105.052
103.256	57.5385	105.288
103.256	57.5471	105.524
103.256	57.5557	105.76
103.256	57.5643	105.997
103.256	57.5728	106.233
103.256	57.5814	106.47
103.256	57.59	106.707
103.256	57.5986	106.944
103.256	57.6072	107.181
103.256	57.6158	107.419
103.256	57.6243	107.656
103.256	57.6329	107.894
103.256	57.6415	108.132
103.256	57.6501	108.369
103.256	57.6587	108.608
103.256	57.6672	108.846
103.256	57.6758	109.084
103.256	57.6844	109.323
103.256	57.693	109.561
103.256	57.7015	109.8
103.256	57.7101	110.039
103.256	57.7187	110.278
103.256	57.7273	110.517
103.256	57.7358	110.757
103.256	56.8501	90.9471
103.256	56.8588	91.1801
103.256	56.8674	91.4132
103.256	56.876	91.6465
103.256	56.8846	91.8799
103.256	56.8932	92.1135
103.256	56.9018	92.3473
103.256	56.9104	92.5811
103.256	56.919	92.8151
103.256	56.9276	93.0493
103.256	56.9362	93.2836
103.256	56.9449	93.5181
103.256	56.9535	93.7527
103.256	56.9621	93.9874
103.256	56.9707	94.2223
103.256	56.9793	94.4573
103.256	56.9879	94.6925
103.256	56.9965	94.9279
103.256	57.0051	95.1633
103.256	57.0137	95.3989
103.256	57.0223	95.6347
103.256	57.0309	95.8706
103.256	57.0395	96.1067
103.256	57.0481	96.3429
103.256	57.0567	96.5792
103.256	57.0653	96.8157
103.256	57.0739	97.0524
103.256	57.0825	97.2892
103.256	57.0911	97.5261
103.256	57.0997	97.7632
103.256	57.1083	98.0004
103.256	57.1169	98.2378
103.256	57.1254	98.4753
103.256	57.134	98.713
103.256	57.1426	98.9508
103.256	57.1512	99.1887
103.256	57.1598	99.4268
103.256	57.1684	99.6651
103.256	57.177	99.9035
103.256	57.1856	100.142
103.256	57.1942	100.381
103.256	57.2028	100.62
103.256	57.2113	100.858
103.256	57.2199	101.098
103.256	57.2285	101.337
103.256	57.2371	101.576
103.256	57.2457	101.816
103.256	57.2543	102.056
103.256	57.2629	102.295
103.256	57.2714	102.535
103.256	57.28	102.776
103.256	57.2886	103.016
103.256	57.2972	103.256
103.256	57.3058	103.497
103.256	57.3143	103.738
103.256	57.3229	103.978
103.256	57.3315	104.219
103.256	57.3401	104.461
103.256	57.3487	104.702
103.256	57.3572	104.943
103.256	57.3658	105.185
103.256	57.3744	105.427
103.256	57.383	105.668
103.256	57.3915	105.911
103.256	57.4001	106.153
103.256	57.4087	106.395
103.256	57.4173	106.637
103.256	57.4258	106.88
103.256	57.4344	107.123
103.256	57.443	107.366
103.256	56.558	86.9139
103.256	56.5666	87.1504
103.256	56.5752	87.3871
103.256	56.5838	87.6239
103.256	56.5924	87.8608
103.256	56.6011	88.0979
103.256	56.6097	88.3352
103.256	56.6183	88.5726
103.256	56.6269	88.8101
103.256	56.6355	89.0478
103.256	56.6441	89.2856
103.256	56.6527	89.5236
103.256	56.6613	89.7617
103.256	56.6699	90
103.256	56.6785	90.2384
103.256	56.6871	90.477
103.256	56.6957	90.7157
103.256	56.7043	90.9545
103.256	56.7129	91.1935
103.256	56.7215	91.4327
103.256	56.7301	91.672
103.256	56.7387	91.9114
103.256	56.7473	92.151
103.256	56.7559	92.3907
103.256	56.7645	92.6306
103.256	56.7731	92.8706
103.256	56.7817	93.1108
103.256	56.7903	93.3511
103.256	56.7989	93.5916
103.256	56.8075	93.8322
103.256	56.8161	94.0729
103.256	56.8246	94.3138
103.256	56.8332	94.5548
103.256	56.8418	94.796
103.256	56.8504	95.0374
103.256	56.859	95.2788
103.256	56.8676	95.5204
103.256	56.8762	95.7622
103.256	56.8848	96.0041
103.256	56.8934	96.2462
103.256	56.9019	96.4884
103.256	56.9105	96.7307
103.256	56.9191	96.9732
103.256	56.9277	97.2159
103.256	56.9363	97.4586
103.256	56.9449	97.7016
103.256	56.9534	97.9446
103.256	56.962	98.1879
103.256	56.9706	98.4312
103.256	56.9792	98.6747
103.256	56.9878	98.9184
103.256	56.9963	99.1622
103.256	57.0049	99.4061
103.256	57.0135	99.6502
103.256	57.0221	99.8945
103.256	57.0307	100.139
103.256	57.0392	100.383
103.256	57.0478	100.628
103.256	57.0564	100.873
103.256	57.065	101.118
103.256	57.0735	101.363
103.256	57.0821	101.608
103.256	57.0907	101.854
103.256	57.0992	102.099
103.256	57.1078	102.345
103.256	57.1164	102.591
103.256	57.1249	102.837
103.256	57.1335	103.083
103.256	57.1421	103.329
103.256	57.1507	103.575
103.256	56.2664	82.4812
103.256	56.275	82.7212
103.256	56.2836	82.9614
103.256	56.2922	83.2018
103.256	56.3008	83.4423
103.256	56.3095	83.6829
103.256	56.3181	83.9237
103.256	56.3267	84.1646
103.256	56.3353	84.4057
103.256	56.3439	84.6469
103.256	56.3525	84.8883
103.256	56.3611	85.1298
103.256	56.3697	85.3714
103.256	56.3783	85.6132
103.256	56.3869	85.8552
103.256	56.3955	86.0973
103.256	56.4041	86.3395
103.256	56.4127	86.5819
103.256	56.4213	86.8244
103.256	56.4299	87.0671
103.256	56.4385	87.3099
103.256	56.4471	87.5529
103.256	56.4557	87.796
103.256	56.4643	88.0393
103.256	56.4729	88.2827
103.256	56.4814	88.5262
103.256	56.49	88.7699
103.256	56.4986	89.0137
103.256	56.5072	89.2577
103.256	56.5158	89.5019
103.256	56.5244	89.7461
103.256	56.533	89.9906
103.256	56.5416	90.2351
103.256	56.5502	90.4798
103.256	56.5588	90.7247
103.256	56.5673	90.9697
103.256	56.5759	91.2148
103.256	56.5845	91.4601
103.256	56.5931	91.7056
103.256	56.6017	91.9512
103.256	56.6103	92.1969
103.256	56.6189	92.4428
103.256	56.6274	92.6888
103.256	56.636	92.9349
103.256	56.6446	93.1813
103.256	56.6532	93.4277
103.256	56.6618	93.6743
103.256	56.6703	93.921
103.256	56.6789	94.1679
103.256	56.6875	94.415
103.256	56.6961	94.6622
103.256	56.7047	94.9095
103.256	56.7132	95.1569
103.256	56.7218	95.4046
103.256	56.7304	95.6523
103.256	56.739	95.9002
103.256	56.7475	96.1483
103.256	56.7561	96.3965
103.256	56.7647	96.6448
103.256	56.7732	96.8933
103.256	56.7818	97.1419
103.256	56.7904	97.3907
103.256	56.799	97.6396
103.256	56.8075	97.8887
103.256	56.8161	98.1379
103.256	56.8247	98.3872
103.256	56.8332	98.6367
103.256	56.8418	98.8864
103.256	56.8504	99.1362
103.256	56.8589	99.3861
103.256	55.9754	77.6493
103.256	55.984	77.8929
103.256	55.9926	78.1366
103.256	56.0012	78.3805
103.256	56.0098	78.6246
103.256	56.0184	78.8687
103.256	56.027	79.113
103.256	56.0356	79.3575
103.256	56.0442	79.6021
103.256	56.0528	79.8469
103.256	56.0614	80.0918
103.256	56.07	80.3368
103.256	56.0786	80.582
103.256	56.0872	80.8274
103.256	56.0958	81.0728
103.256	56.1044	81.3185
103.256	56.113	81.5642
103.256	56.1216	81.8102
103.256	56.1302	82.0562
103.256	56.1388	82.3024
103.256	56.1474	82.5488
103.256	56.156	82.7953
103.256	56.1646	83.0419
103.256	56.1732	83.2887
103.256	56.1818	83.5357
103.256	56.1904	83.7828
103.256	56.199	84.03
103.256	56.2076	84.2774
103.256	56.2161	84.5249
103.256	56.2247	84.7725
103.256	56.2333	85.0204
103.256	56.2419	85.2683
103.256	56.2505	85.5164
103.256	56.2591	85.7647
103.256	56.2677	86.013
103.256	56.2763	86.2616
103.256	56.2848	86.5103
103.256	56.2934	86.7591
103.256	56.302	87.0081
103.256	56.3106	87.2572
103.256	56.3192	87.5064
103.256	56.3278	87.7558
103.256	56.3363	88.0054
103.256	56.3449	88.2551
103.256	56.3535	88.5049
103.256	56.3621	88.7549
103.256	56.3707	89.005
103.256	56.3792	89.2553
103.256	56.3878	89.5057
103.256	56.3964	89.7563
103.256	56.405	90.007
103.256	56.4135	90.2579
103.256	56.4221	90.5089
103.256	56.4307	90.76
103.256	56.4393	91.0113
103.256	56.4478	91.2627
103.256	56.4564	91.5143
103.256	56.465	91.766
103.256	56.4735	92.0179
103.256	56.4821	92.2699
103.256	56.4907	92.5221
103.256	56.4992	92.7744
103.256	56.5078	93.0268
103.256	56.5164	93.2794
103.256	56.5249	93.5322
103.256	56.5335	93.7851
103.256	56.5421	94.0381
103.256	56.5506	94.2913
103.256	56.5592	94.5446
103.256	55.6849	72.4185
103.256	55.6935	72.6656
103.256	55.7021	72.9129
103.256	55.7107	73.1603
103.256	55.7193	73.4079
103.256	55.7279	73.6556
103.256	55.7365	73.9035
103.256	55.7451	74.1515
103.256	55.7537	74.3996
103.256	55.7623	74.6479
103.256	55.7709	74.8964
103.256	55.7795	75.145
103.256	55.7881	75.3937
103.256	55.7967	75.6426
103.256	55.8053	75.8916
103.256	55.8139	76.1408
103.256	55.8225	76.3901
103.256	55.8311	76.6396
103.256	55.8397	76.8892
103.256	55.8483	77.1389
103.256	55.8569	77.3888
103.256	55.8655	77.6389
103.256	55.8741	77.8891
103.256	55.8827	78.1394
103.256	55.8913	78.3899
103.256	55.8999	78.6405
103.256	55.9085	78.8913
103.256	55.917	79.1422
103.256	55.9256	79.3933
103.256	55.9342	79.6445
103.256	55.9428	79.8958
103.256	55.9514	80.1473
103.256	55.96	80.3989
103.256	55.9686	80.6507
103.256	55.9772	80.9027
103.256	55.9857	81.1547
103.256	55.9943	81.407
103.256	56.0029	81.6593
103.256	56.0115	81.9118
103.256	56.0201	82.1645
103.256	56.0286	82.4173
103.256	56.0372	82.6702
103.256	56.0458	82.9233
103.256	56.0544	83.1766
103.256	56.063	83.4299
103.256	56.0715	83.6835
103.256	56.0801	83.9371
103.256	56.0887	84.1909
103.256	56.0973	84.4449
103.256	56.1058	84.699
103.256	56.1144	84.9532
103.256	56.123	85.2076
103.256	56.1316	85.4622
103.256	56.1401	85.7169
103.256	56.1487	85.9717
103.256	56.1573	86.2267
103.256	56.1658	86.4818
103.256	56.1744	86.737
103.256	56.183	86.9924
103.256	56.1916	87.248
103.256	56.2001	87.5037
103.256	56.2087	87.7595
103.256	56.2173	88.0155
103.256	56.2258	88.2716
103.256	56.2344	88.5279
103.256	56.2429	88.7843
103.256	56.2515	89.0409
103.256	56.2601	89.2976
103.256	56.2686	89.5544
103.256	55.395	66.789
103.256	55.4036	67.0396
103.256	55.4122	67.2905
103.256	55.4208	67.5415
103.256	55.4294	67.7926
103.256	55.438	68.0439
103.256	55.4466	68.2953
103.256	55.4552	68.5468
103.256	55.4638	68.7985
103.256	55.4724	69.0504
103.256	55.481	69.3024
103.256	55.4896	69.5545
103.256	55.4982	69.8068
103.256	55.5068	70.0592
103.256	55.5154	70.3118
103.256	55.524	70.5645
103.256	55.5326	70.8174
103.256	55.5412	71.0704
103.256	55.5498	71.3236
103.256	55.5584	71.5769
103.256	55.567	71.8303
103.256	55.5756	72.0839
103.256	55.5842	72.3376
103.256	55.5928	72.5915
103.256	55.6013	72.8456
103.256	55.6099	73.0997
103.256	55.6185	73.354
103.256	55.6271	73.6085
103.256	55.6357	73.8631
103.256	55.6443	74.1179
103.256	55.6529	74.3728
103.256	55.6615	74.6278
103.256	55.67	74.883
103.256	55.6786	75.1383
103.256	55.6872	75.3938
103.256	55.6958	75.6494
103.256	55.7044	75.9052
103.256	55.713	76.1611
103.256	55.7215	76.4172
103.256	55.7301	76.6734
103.256	55.7387	76.9297
103.256	55.7473	77.1862
103.256	55.7559	77.4428
103.256	55.7644	77.6996
103.256	55.773	77.9565
103.256	55.7816	78.2136
103.256	55.7902	78.4708
103.256	55.7987	78.7282
103.256	55.8073	78.9857
103.256	55.8159	79.2433
103.256	55.8245	79.5011
103.256	55.833	79.759
103.256	55.8416	80.0171
103.256	55.8502	80.2754
103.256	55.8587	80.5337
103.256	55.8673	80.7922
103.256	55.8759	81.0509
103.256	55.8845	81.3097
103.256	55.893	81.5686
103.256	55.9016	81.8277
103.256	55.9102	82.087
103.256	55.9187	82.3464
103.256	55.9273	82.6059
103.256	55.9358	82.8656
103.256	55.9444	83.1254
103.256	55.953	83.3853
103.256	55.9615	83.6454
103.256	55.9701	83.9057
103.256	55.9787	84.1661
103.256	55.1056	60.761
103.256	55.1143	61.0153
103.256	55.1229	61.2697
103.256	55.1315	61.5242
103.256	55.1401	61.7789
103.256	55.1487	62.0337
103.256	55.1573	62.2887
103.256	55.1659	62.5438
103.256	55.1745	62.7991
103.256	55.1831	63.0545
103.256	55.1917	63.31
103.256	55.2003	63.5657
103.256	55.2089	63.8216
103.256	55.2175	64.0775
103.256	55.2261	64.3337
103.256	55.2347	64.59
103.256	55.2433	64.8464
103.256	55.2519	65.1029
103.256	55.2604	65.3597
103.256	55.269	65.6165
103.256	55.2776	65.8735
103.256	55.2862	66.1307
103.256	55.2948	66.388
103.256	55.3034	66.6454
103.256	55.312	66.903
103.256	55.3206	67.1607
103.256	55.3292	67.4186
103.256	55.3378	67.6766
103.256	55.3464	67.9347
103.256	55.3549	68.1931
103.256	55.3635	68.4515
103.256	55.3721	68.7101
103.256	55.3807	68.9688
103.256	55.3893	69.2277
103.256	55.3979	69.4867
103.256	55.4064	69.7459
103.256	55.415	70.0052
103.256	55.4236	70.2647
103.256	55.4322	70.5243
103.256	55.4408	70.7841
103.256	55.4493	71.044
