Longitude(deg)	Lattitude(deg)	Alttitude(km)
101.85	57.1977	98.0381
101.847	57.2061	98.2698
101.844	57.2146	98.5016
101.841	57.223	98.7335
101.837	57.2315	98.9656
101.834	57.2399	99.1979
101.831	57.2483	99.4303
101.828	57.2568	99.6628
101.825	57.2652	99.8955
101.822	57.2737	100.128
101.819	57.2821	100.361
101.816	57.2905	100.594
101.813	57.299	100.828
101.81	57.3074	101.061
101.807	57.3158	101.295
101.804	57.3243	101.528
101.8	57.3327	101.762
101.797	57.3411	101.996
101.794	57.3496	102.23
101.791	57.358	102.465
101.788	57.3664	102.699
101.785	57.3749	102.934
101.782	57.3833	103.168
101.779	57.3917	103.403
101.776	57.4001	103.638
101.773	57.4086	103.874
101.769	57.417	104.109
101.766	57.4254	104.344
101.763	57.4338	104.58
101.76	57.4423	104.816
101.757	57.4507	105.052
101.754	57.4591	105.288
101.751	57.4675	105.524
101.748	57.476	105.76
101.745	57.4844	105.997
101.742	57.4928	106.233
101.738	57.5012	106.47
101.735	57.5096	106.707
101.732	57.5181	106.944
101.729	57.5265	107.181
101.726	57.5349	107.419
101.723	57.5433	107.656
101.72	57.5517	107.894
101.717	57.5601	108.132
101.713	57.5686	108.369
101.71	57.577	108.608
102.023	56.7161	89.0884
102.02	56.7245	89.3202
102.017	56.733	89.5522
102.014	56.7414	89.7843
102.011	56.7499	90.0166
102.008	56.7583	90.249
102.005	56.7668	90.4816
102.002	56.7753	90.7143
101.999	56.7837	90.9471
101.996	56.7922	91.1801
101.993	56.8006	91.4132
101.99	56.8091	91.6465
101.987	56.8175	91.8799
101.984	56.826	92.1135
101.981	56.8344	92.3473
101.978	56.8429	92.5811
101.975	56.8513	92.8151
101.972	56.8598	93.0493
101.969	56.8682	93.2836
101.966	56.8767	93.5181
101.963	56.8851	93.7527
101.96	56.8936	93.9874
101.957	56.902	94.2223
101.954	56.9104	94.4573
101.95	56.9189	94.6925
101.947	56.9273	94.9279
101.944	56.9358	95.1633
101.941	56.9442	95.3989
101.938	56.9527	95.6347
101.935	56.9611	95.8706
101.932	56.9695	96.1067
101.929	56.978	96.3429
101.926	56.9864	96.5792
101.923	56.9949	96.8157
101.92	57.0033	97.0524
101.917	57.0117	97.2892
101.914	57.0202	97.5261
101.911	57.0286	97.7632
101.908	57.037	98.0004
101.905	57.0455	98.2378
101.902	57.0539	98.4753
101.899	57.0623	98.713
101.896	57.0708	98.9508
101.893	57.0792	99.1887
101.89	57.0876	99.4268
101.887	57.096	99.6651
101.884	57.1045	99.9035
101.881	57.1129	100.142
101.878	57.1213	100.381
101.874	57.1298	100.62
101.871	57.1382	100.858
101.868	57.1466	101.098
101.865	57.155	101.337
101.862	57.1635	101.576
101.859	57.1719	101.816
101.856	57.1803	102.056
101.853	57.1887	102.295
101.85	57.1971	102.535
101.847	57.2056	102.776
101.844	57.214	103.016
101.841	57.2224	103.256
101.838	57.2308	103.497
101.835	57.2392	103.738
101.832	57.2477	103.978
101.829	57.2561	104.219
101.825	57.2645	104.461
101.822	57.2729	104.702
101.819	57.2813	104.943
101.816	57.2897	105.185
102.121	56.4377	85.2623
102.118	56.4462	85.4978
102.115	56.4546	85.7335
102.112	56.4631	85.9693
102.109	56.4716	86.2052
102.106	56.48	86.4413
102.103	56.4885	86.6775
102.1	56.4969	86.9139
102.097	56.5054	87.1504
102.094	56.5138	87.3871
102.091	56.5223	87.6239
102.088	56.5307	87.8608
102.085	56.5392	88.0979
102.082	56.5476	88.3352
102.079	56.5561	88.5726
102.076	56.5645	88.8101
102.073	56.573	89.0478
102.07	56.5814	89.2856
102.067	56.5899	89.5236
102.064	56.5983	89.7617
102.061	56.6068	90
102.058	56.6152	90.2384
102.055	56.6237	90.477
102.052	56.6321	90.7157
102.049	56.6406	90.9545
102.047	56.649	91.1935
102.044	56.6574	91.4327
102.041	56.6659	91.672
102.038	56.6743	91.9114
102.035	56.6828	92.151
102.032	56.6912	92.3907
102.029	56.6996	92.6306
102.026	56.7081	92.8706
102.023	56.7165	93.1108
102.02	56.7249	93.3511
102.017	56.7334	93.5916
102.014	56.7418	93.8322
102.011	56.7502	94.0729
102.008	56.7587	94.3138
102.005	56.7671	94.5548
102.002	56.7755	94.796
101.999	56.784	95.0374
101.996	56.7924	95.2788
101.993	56.8008	95.5204
101.99	56.8093	95.7622
101.987	56.8177	96.0041
101.984	56.8261	96.2462
101.981	56.8346	96.4884
101.978	56.843	96.7307
101.975	56.8514	96.9732
101.972	56.8598	97.2159
101.969	56.8683	97.4586
101.966	56.8767	97.7016
101.963	56.8851	97.9446
101.96	56.8935	98.1879
101.957	56.9019	98.4312
101.954	56.9104	98.6747
101.951	56.9188	98.9184
101.948	56.9272	99.1622
101.944	56.9356	99.4061
101.941	56.944	99.6502
101.938	56.9525	99.8945
101.935	56.9609	100.139
101.932	56.9693	100.383
101.929	56.9777	100.628
101.926	56.9861	100.873
101.923	56.9945	101.118
101.92	57.0029	101.363
102.22	56.1514	80.8049
102.217	56.1599	81.0439
102.214	56.1683	81.2831
102.211	56.1768	81.5224
102.208	56.1852	81.7619
102.205	56.1937	82.0015
102.202	56.2021	82.2413
102.2	56.2106	82.4812
102.197	56.2191	82.7212
102.194	56.2275	82.9614
102.191	56.236	83.2018
102.188	56.2444	83.4423
102.185	56.2529	83.6829
102.182	56.2613	83.9237
102.179	56.2698	84.1646
102.176	56.2782	84.4057
102.173	56.2867	84.6469
102.17	56.2951	84.8883
102.167	56.3036	85.1298
102.164	56.312	85.3714
102.162	56.3205	85.6132
102.159	56.3289	85.8552
102.156	56.3373	86.0973
102.153	56.3458	86.3395
102.15	56.3542	86.5819
102.147	56.3627	86.8244
102.144	56.3711	87.0671
102.141	56.3796	87.3099
102.138	56.388	87.5529
102.135	56.3964	87.796
102.132	56.4049	88.0393
102.129	56.4133	88.2827
102.126	56.4218	88.5262
102.123	56.4302	88.7699
102.12	56.4386	89.0137
102.117	56.4471	89.2577
102.114	56.4555	89.5019
102.112	56.4639	89.7461
102.109	56.4724	89.9906
102.106	56.4808	90.2351
102.103	56.4892	90.4798
102.1	56.4977	90.7247
102.097	56.5061	90.9697
102.094	56.5145	91.2148
102.091	56.523	91.4601
102.088	56.5314	91.7056
102.085	56.5398	91.9512
102.082	56.5482	92.1969
102.079	56.5567	92.4428
102.076	56.5651	92.6888
102.073	56.5735	92.9349
102.07	56.5819	93.1813
102.067	56.5904	93.4277
102.064	56.5988	93.6743
102.061	56.6072	93.921
102.058	56.6156	94.1679
102.055	56.6241	94.415
102.052	56.6325	94.6622
102.049	56.6409	94.9095
102.046	56.6493	95.1569
102.043	56.6577	95.4046
102.04	56.6661	95.6523
102.037	56.6746	95.9002
102.034	56.683	96.1483
102.032	56.6914	96.3965
102.029	56.6998	96.6448
102.026	56.7082	96.8933
102.023	56.7166	97.1419
102.317	55.8655	75.9483
102.315	55.874	76.1908
102.312	55.8824	76.4335
102.309	55.8909	76.6764
102.306	55.8994	76.9194
102.303	55.9078	77.1626
102.3	55.9163	77.4059
102.297	55.9247	77.6493
102.295	55.9332	77.8929
102.292	55.9416	78.1366
102.289	55.9501	78.3805
102.286	55.9586	78.6246
102.283	55.967	78.8687
102.28	55.9755	79.113
102.277	55.9839	79.3575
102.274	55.9924	79.6021
102.272	56.0008	79.8469
102.269	56.0093	80.0918
102.266	56.0177	80.3368
102.263	56.0262	80.582
102.26	56.0346	80.8274
102.257	56.0431	81.0728
102.254	56.0515	81.3185
102.251	56.0599	81.5642
102.248	56.0684	81.8102
102.246	56.0768	82.0562
102.243	56.0853	82.3024
102.24	56.0937	82.5488
102.237	56.1022	82.7953
102.234	56.1106	83.0419
102.231	56.119	83.2887
102.228	56.1275	83.5357
102.225	56.1359	83.7828
102.222	56.1444	84.03
102.219	56.1528	84.2774
102.217	56.1612	84.5249
102.214	56.1697	84.7725
102.211	56.1781	85.0204
102.208	56.1865	85.2683
102.205	56.195	85.5164
102.202	56.2034	85.7647
102.199	56.2118	86.013
102.196	56.2203	86.2616
102.193	56.2287	86.5103
102.19	56.2371	86.7591
102.187	56.2456	87.0081
102.185	56.254	87.2572
102.182	56.2624	87.5064
102.179	56.2708	87.7558
102.176	56.2793	88.0054
102.173	56.2877	88.2551
102.17	56.2961	88.5049
102.167	56.3045	88.7549
102.164	56.313	89.005
102.161	56.3214	89.2553
102.158	56.3298	89.5057
102.155	56.3382	89.7563
102.152	56.3467	90.007
102.15	56.3551	90.2579
102.147	56.3635	90.5089
102.144	56.3719	90.76
102.141	56.3803	91.0113
102.138	56.3887	91.2627
102.135	56.3972	91.5143
102.132	56.4056	91.766
102.129	56.414	92.0179
102.126	56.4224	92.2699
102.123	56.4308	92.5221
102.12	56.4392	92.7744
102.413	55.5801	70.6926
102.411	55.5886	70.9387
102.408	55.5971	71.185
102.405	55.6055	71.4314
102.402	55.614	71.6779
102.399	55.6224	71.9246
102.397	55.6309	72.1715
102.394	55.6393	72.4185
102.391	55.6478	72.6656
102.388	55.6563	72.9129
102.385	55.6647	73.1603
102.382	55.6732	73.4079
102.38	55.6816	73.6556
102.377	55.6901	73.9035
102.374	55.6985	74.1515
102.371	55.707	74.3996
102.368	55.7154	74.6479
102.365	55.7239	74.8964
102.362	55.7323	75.145
102.36	55.7408	75.3937
102.357	55.7492	75.6426
102.354	55.7577	75.8916
102.351	55.7661	76.1408
102.348	55.7746	76.3901
102.345	55.783	76.6396
102.343	55.7915	76.8892
102.34	55.7999	77.1389
102.337	55.8084	77.3888
102.334	55.8168	77.6389
102.331	55.8252	77.8891
102.328	55.8337	78.1394
102.325	55.8421	78.3899
102.323	55.8506	78.6405
102.32	55.859	78.8913
102.317	55.8674	79.1422
102.314	55.8759	79.3933
102.311	55.8843	79.6445
102.308	55.8927	79.8958
102.305	55.9012	80.1473
102.303	55.9096	80.3989
102.3	55.918	80.6507
102.297	55.9265	80.9027
102.294	55.9349	81.1547
102.291	55.9433	81.407
102.288	55.9518	81.6593
102.285	55.9602	81.9118
102.282	55.9686	82.1645
102.28	55.9771	82.4173
102.277	55.9855	82.6702
102.274	55.9939	82.9233
102.271	56.0023	83.1766
102.268	56.0108	83.4299
102.265	56.0192	83.6835
102.262	56.0276	83.9371
102.259	56.036	84.1909
102.257	56.0445	84.4449
102.254	56.0529	84.699
102.251	56.0613	84.9532
102.248	56.0697	85.2076
102.245	56.0782	85.4622
102.242	56.0866	85.7169
102.239	56.095	85.9717
102.236	56.1034	86.2267
102.234	56.1118	86.4818
102.231	56.1202	86.737
102.228	56.1287	86.9924
102.225	56.1371	87.248
102.222	56.1455	87.5037
102.219	56.1539	87.7595
102.505	55.3037	65.2879
102.502	55.3121	65.5377
102.5	55.3206	65.7877
102.497	55.3291	66.0378
102.494	55.3375	66.288
102.491	55.346	66.5384
102.488	55.3544	66.789
102.486	55.3629	67.0396
102.483	55.3714	67.2905
102.48	55.3798	67.5415
102.477	55.3883	67.7926
102.474	55.3967	68.0439
102.472	55.4052	68.2953
102.469	55.4136	68.5468
102.466	55.4221	68.7985
102.463	55.4305	69.0504
102.46	55.439	69.3024
102.458	55.4474	69.5545
102.455	55.4559	69.8068
102.452	55.4643	70.0592
102.449	55.4728	70.3118
102.446	55.4812	70.5645
102.444	55.4897	70.8174
102.441	55.4981	71.0704
102.438	55.5066	71.3236
102.435	55.515	71.5769
102.432	55.5235	71.8303
102.43	55.5319	72.0839
102.427	55.5404	72.3376
102.424	55.5488	72.5915
102.421	55.5572	72.8456
102.418	55.5657	73.0997
102.415	55.5741	73.354
102.413	55.5826	73.6085
102.41	55.591	73.8631
102.407	55.5994	74.1179
102.404	55.6079	74.3728
102.401	55.6163	74.6278
102.399	55.6248	74.883
102.396	55.6332	75.1383
102.393	55.6416	75.3938
102.39	55.6501	75.6494
102.387	55.6585	75.9052
102.384	55.6669	76.1611
102.382	55.6754	76.4172
102.379	55.6838	76.6734
102.376	55.6922	76.9297
102.373	55.7006	77.1862
102.37	55.7091	77.4428
102.367	55.7175	77.6996
102.365	55.7259	77.9565
102.362	55.7344	78.2136
102.359	55.7428	78.4708
102.356	55.7512	78.7282
102.353	55.7596	78.9857
102.35	55.7681	79.2433
102.348	55.7765	79.5011
102.345	55.7849	79.759
102.342	55.7933	80.0171
102.339	55.8017	80.2754
102.336	55.8102	80.5337
102.333	55.8186	80.7922
102.331	55.827	81.0509
102.328	55.8354	81.3097
102.325	55.8438	81.5686
102.322	55.8522	81.8277
102.319	55.8607	82.087
102.316	55.8691	82.3464
102.598	55.0192	59.2386
102.595	55.0277	59.492
102.592	55.0362	59.7455
102.59	55.0446	59.9992
102.587	55.0531	60.253
102.584	55.0616	60.5069
102.582	55.07	60.761
102.579	55.0785	61.0153
102.576	55.0869	61.2697
102.573	55.0954	61.5242
102.57	55.1039	61.7789
102.568	55.1123	62.0337
102.565	55.1208	62.2887
102.562	55.1292	62.5438
102.559	55.1377	62.7991
102.557	55.1461	63.0545
102.554	55.1546	63.31
102.551	55.163	63.5657
102.548	55.1715	63.8216
102.546	55.1799	64.0775
102.543	55.1884	64.3337
102.54	55.1969	64.59
102.537	55.2053	64.8464
102.535	55.2137	65.1029
102.532	55.2222	65.3597
102.529	55.2306	65.6165
102.526	55.2391	65.8735
102.524	55.2475	66.1307
102.521	55.256	66.388
102.518	55.2644	66.6454
102.515	55.2729	66.903
102.512	55.2813	67.1607
102.51	55.2898	67.4186
102.507	55.2982	67.6766
102.504	55.3066	67.9347
102.501	55.3151	68.1931
102.499	55.3235	68.4515
102.496	55.332	68.7101
102.493	55.3404	68.9688
102.49	55.3488	69.2277
102.487	55.3573	69.4867
102.485	55.3657	69.7459
102.482	55.3741	70.0052
102.479	55.3826	70.2647
102.476	55.391	70.5243
102.473	55.3994	70.7841
102.471	55.4079	71.044
102.468	55.4163	71.304
102.465	55.4247	71.5642
102.462	55.4332	71.8245
102.46	55.4416	72.085
102.457	55.45	72.3456
102.454	55.4584	72.6064
102.451	55.4669	72.8673
102.448	55.4753	73.1283
102.446	55.4837	73.3895
102.443	55.4921	73.6509
102.44	55.5006	73.9124
102.437	55.509	74.174
102.434	55.5174	74.4358
102.432	55.5258	74.6977
102.429	55.5343	74.9598
102.426	55.5427	75.222
102.423	55.5511	75.4843
102.42	55.5595	75.7468
102.418	55.5679	76.0095
102.415	55.5763	76.2722
102.412	55.5848	76.5352
102.689	54.7353	52.7912
102.687	54.7438	53.0481
102.684	54.7522	53.3052
102.681	54.7607	53.5624
102.679	54.7692	53.8198
102.676	54.7776	54.0773
102.673	54.7861	54.335
102.67	54.7946	54.5928
102.668	54.803	54.8508
102.665	54.8115	55.1089
102.662	54.8199	55.3671
102.66	54.8284	55.6255
102.657	54.8369	55.884
102.654	54.8453	56.1427
102.651	54.8538	56.4015
102.649	54.8622	56.6605
102.646	54.8707	56.9196
102.643	54.8791	57.1789
102.641	54.8876	57.4383
102.638	54.8961	57.6978
102.635	54.9045	57.9575
102.632	54.913	58.2174
102.63	54.9214	58.4773
102.627	54.9299	58.7375
102.624	54.9383	58.9977
102.621	54.9468	59.2582
102.619	54.9552	59.5187
102.616	54.9637	59.7794
102.613	54.9721	60.0403
102.611	54.9806	60.3013
102.608	54.989	60.5624
102.605	54.9974	60.8237
102.602	55.0059	61.0851
102.6	55.0143	61.3467
102.597	55.0228	61.6084
102.594	55.0312	61.8703
102.591	55.0397	62.1323
102.589	55.0481	62.3945
102.586	55.0565	62.6568
102.583	55.065	62.9192
102.58	55.0734	63.1818
102.578	55.0818	63.4445
102.575	55.0903	63.7074
102.572	55.0987	63.9704
102.569	55.1072	64.2336
102.567	55.1156	64.4969
102.564	55.124	64.7604
102.561	55.1325	65.024
102.558	55.1409	65.2877
102.556	55.1493	65.5516
102.553	55.1578	65.8156
102.55	55.1662	66.0798
102.547	55.1746	66.3441
102.545	55.183	66.6086
102.542	55.1915	66.8732
102.539	55.1999	67.138
102.536	55.2083	67.4029
102.534	55.2167	67.6679
102.531	55.2252	67.9331
102.528	55.2336	68.1984
102.525	55.242	68.4639
102.523	55.2504	68.7295
102.52	55.2589	68.9953
102.517	55.2673	69.2612
102.514	55.2757	69.5272
102.512	55.2841	69.7934
102.509	55.2925	70.0598
102.506	55.301	70.3263
102.779	54.4519	45.9459
102.777	54.4603	46.2064
102.774	54.4688	46.4671
102.771	54.4773	46.7279
102.769	54.4857	46.9888
102.766	54.4942	47.2499
102.763	54.5027	47.5111
102.761	54.5111	47.7725
102.758	54.5196	48.034
102.755	54.5281	48.2957
102.753	54.5365	48.5575
102.75	54.545	48.8195
102.747	54.5535	49.0816
102.745	54.5619	49.3438
102.742	54.5704	49.6062
102.739	54.5788	49.8688
102.737	54.5873	50.1315
102.734	54.5958	50.3943
102.731	54.6042	50.6573
102.728	54.6127	50.9204
102.726	54.6211	51.1836
102.723	54.6296	51.447
102.72	54.638	51.7106
102.718	54.6465	51.9743
102.715	54.6549	52.2381
102.712	54.6634	52.5021
102.71	54.6718	52.7662
102.707	54.6803	53.0305
102.704	54.6887	53.2949
102.702	54.6972	53.5595
102.699	54.7056	53.8242
102.696	54.7141	54.0891
102.693	54.7225	54.3541
102.691	54.731	54.6192
102.688	54.7394	54.8845
102.685	54.7479	55.1499
102.683	54.7563	55.4155
102.68	54.7648	55.6812
102.677	54.7732	55.9471
102.675	54.7816	56.2131
102.672	54.7901	56.4793
102.669	54.7985	56.7456
102.666	54.807	57.012
102.664	54.8154	57.2786
102.661	54.8238	57.5453
102.658	54.8323	57.8122
102.656	54.8407	58.0792
102.653	54.8491	58.3464
102.65	54.8576	58.6137
102.647	54.866	58.8811
102.645	54.8744	59.1487
102.642	54.8829	59.4165
102.639	54.8913	59.6844
102.637	54.8997	59.9524
102.634	54.9082	60.2206
102.631	54.9166	60.4889
102.628	54.925	60.7573
102.626	54.9334	61.0259
102.623	54.9419	61.2947
102.62	54.9503	61.5636
102.618	54.9587	61.8326
102.615	54.9671	62.1018
102.612	54.9756	62.3711
102.609	54.984	62.6406
102.607	54.9924	62.9102
102.604	55.0008	63.18
102.601	55.0093	63.4499
102.598	55.0177	63.7199
102.868	54.1689	38.7031
102.865	54.1774	38.9672
102.863	54.1859	39.2314
102.86	54.1944	39.4958
102.857	54.2028	39.7603
102.855	54.2113	40.025
102.852	54.2198	40.2898
102.849	54.2282	40.5547
102.847	54.2367	40.8198
102.844	54.2452	41.0851
102.842	54.2536	41.3505
102.839	54.2621	41.616
102.836	54.2706	41.8817
102.834	54.279	42.1475
102.831	54.2875	42.4135
102.828	54.296	42.6796
102.826	54.3044	42.9459
102.823	54.3129	43.2123
102.82	54.3213	43.4788
102.818	54.3298	43.7455
102.815	54.3383	44.0123
102.812	54.3467	44.2793
102.81	54.3552	44.5464
102.807	54.3636	44.8137
102.804	54.3721	45.0811
102.802	54.3805	45.3487
102.799	54.389	45.6164
102.797	54.3974	45.8842
102.794	54.4059	46.1522
102.791	54.4143	46.4204
102.789	54.4228	46.6887
102.786	54.4312	46.9571
102.783	54.4397	47.2257
102.781	54.4481	47.4944
102.778	54.4566	47.7632
102.775	54.465	48.0322
102.773	54.4735	48.3014
102.77	54.4819	48.5707
102.767	54.4904	48.8401
102.765	54.4988	49.1097
102.762	54.5073	49.3794
102.759	54.5157	49.6493
102.757	54.5241	49.9193
102.754	54.5326	50.1895
102.751	54.541	50.4598
102.749	54.5495	50.7302
102.746	54.5579	51.0008
102.743	54.5663	51.2715
102.741	54.5748	51.5424
102.738	54.5832	51.8134
102.735	54.5916	52.0846
102.732	54.6001	52.3559
102.73	54.6085	52.6274
102.727	54.6169	52.899
102.724	54.6254	53.1707
102.722	54.6338	53.4426
102.719	54.6422	53.7146
102.716	54.6507	53.9868
102.714	54.6591	54.2591
102.711	54.6675	54.5316
102.708	54.676	54.8042
102.706	54.6844	55.077
102.703	54.6928	55.3499
102.7	54.7012	55.6229
102.698	54.7097	55.8961
102.695	54.7181	56.1694
102.692	54.7265	56.4429
102.69	54.7349	56.7165
102.955	53.8865	31.0631
102.953	53.895	31.3307
102.95	53.9035	31.5986
102.947	53.912	31.8665
102.945	53.9204	32.1346
102.942	53.9289	32.4029
102.939	53.9374	32.6713
102.937	53.9459	32.9398
102.934	53.9543	33.2085
102.932	53.9628	33.4773
102.929	53.9713	33.7463
102.926	53.9797	34.0154
102.924	53.9882	34.2847
102.921	53.9967	34.5541
102.919	54.0051	34.8236
102.916	54.0136	35.0933
102.913	54.0221	35.3632
102.911	54.0305	35.6331
102.908	54.039	35.9033
102.906	54.0475	36.1735
102.903	54.0559	36.444
102.9	54.0644	36.7145
102.898	54.0728	36.9852
102.895	54.0813	37.2561
102.893	54.0898	37.5271
102.89	54.0982	37.7982
102.887	54.1067	38.0695
102.885	54.1151	38.3409
102.882	54.1236	38.6125
102.879	54.132	38.8842
102.877	54.1405	39.1561
102.874	54.1489	39.4281
102.872	54.1574	39.7002
102.869	54.1658	39.9725
102.866	54.1743	40.245
102.864	54.1827	40.5176
102.861	54.1912	40.7903
102.858	54.1996	41.0632
102.856	54.2081	41.3362
102.853	54.2165	41.6093
102.85	54.225	41.8826
102.848	54.2334	42.1561
102.845	54.2419	42.4297
102.843	54.2503	42.7034
102.84	54.2588	42.9773
102.837	54.2672	43.2513
102.835	54.2756	43.5255
102.832	54.2841	43.7998
102.829	54.2925	44.0743
102.827	54.301	44.3489
102.824	54.3094	44.6236
102.821	54.3178	44.8985
102.819	54.3263	45.1735
102.816	54.3347	45.4487
102.814	54.3431	45.724
102.811	54.3516	45.9995
102.808	54.36	46.2751
102.806	54.3684	46.5509
102.803	54.3769	46.8268
102.8	54.3853	47.1028
102.798	54.3937	47.379
102.795	54.4022	47.6553
102.792	54.4106	47.9318
102.79	54.419	48.2084
102.787	54.4274	48.4851
102.784	54.4359	48.7621
102.782	54.4443	49.0391
102.779	54.4527	49.3163
103.038	53.6131	23.2974
103.036	53.6216	23.5689
103.033	53.6301	23.8404
103.031	53.6386	24.1121
103.028	53.6471	24.3839
103.026	53.6555	24.6559
103.023	53.664	24.928
103.02	53.6725	25.2003
103.018	53.6809	25.4727
103.015	53.6894	25.7453
103.013	53.6979	26.018
103.01	53.7064	26.2908
103.008	53.7148	26.5638
103.005	53.7233	26.837
103.002	53.7318	27.1103
103	53.7402	27.3837
102.997	53.7487	27.6573
102.995	53.7572	27.931
102.992	53.7656	28.2048
102.989	53.7741	28.4789
102.987	53.7826	28.753
102.984	53.791	29.0273
102.982	53.7995	29.3017
102.979	53.808	29.5763
102.977	53.8164	29.851
102.974	53.8249	30.1259
102.971	53.8333	30.4009
102.969	53.8418	30.6761
102.966	53.8503	30.9514
102.964	53.8587	31.2268
102.961	53.8672	31.5024
102.958	53.8756	31.7782
102.956	53.8841	32.0541
102.953	53.8925	32.3301
102.951	53.901	32.6063
102.948	53.9094	32.8826
102.945	53.9179	33.159
102.943	53.9263	33.4356
102.94	53.9348	33.7124
102.938	53.9432	33.9893
102.935	53.9517	34.2663
102.933	53.9601	34.5435
102.93	53.9686	34.8208
102.927	53.977	35.0983
102.925	53.9855	35.3759
102.922	53.9939	35.6536
102.919	54.0024	35.9315
102.917	54.0108	36.2096
102.914	54.0192	36.4877
102.912	54.0277	36.7661
102.909	54.0361	37.0445
102.906	54.0446	37.3232
102.904	54.053	37.6019
102.901	54.0614	37.8808
102.899	54.0699	38.1599
102.896	54.0783	38.4391
102.893	54.0868	38.7184
102.891	54.0952	38.9979
102.888	54.1036	39.2775
102.886	54.1121	39.5573
102.883	54.1205	39.8372
102.88	54.1289	40.1172
102.878	54.1374	40.3974
102.875	54.1458	40.6778
102.873	54.1542	40.9582
102.87	54.1626	41.2389
102.867	54.1711	41.5196
103.123	53.3318	14.8676
103.12	53.3403	15.1426
103.118	53.3488	15.4178
103.115	53.3572	15.6931
103.113	53.3657	15.9685
103.11	53.3742	16.2441
103.108	53.3827	16.5198
103.105	53.3912	16.7957
103.103	53.3996	17.0717
103.1	53.4081	17.3478
103.098	53.4166	17.6241
103.095	53.4251	17.9006
103.092	53.4335	18.1772
103.09	53.442	18.4539
103.087	53.4505	18.7308
103.085	53.459	19.0078
103.082	53.4674	19.285
103.08	53.4759	19.5623
103.077	53.4844	19.8398
103.075	53.4928	20.1174
103.072	53.5013	20.3951
103.07	53.5098	20.673
103.067	53.5182	20.951
103.064	53.5267	21.2292
103.062	53.5352	21.5075
103.059	53.5436	21.786
103.057	53.5521	22.0646
103.054	53.5606	22.3433
103.052	53.569	22.6222
103.049	53.5775	22.9013
103.047	53.5859	23.1805
103.044	53.5944	23.4598
103.041	53.6029	23.7393
103.039	53.6113	24.0189
103.036	53.6198	24.2987
103.034	53.6282	24.5786
103.031	53.6367	24.8586
103.029	53.6451	25.1388
103.026	53.6536	25.4191
103.024	53.662	25.6996
103.021	53.6705	25.9802
103.018	53.679	26.261
103.016	53.6874	26.5419
103.013	53.6959	26.823
103.011	53.7043	27.1042
103.008	53.7127	27.3855
103.006	53.7212	27.667
103.003	53.7296	27.9486
103	53.7381	28.2304
102.998	53.7465	28.5123
102.995	53.755	28.7944
102.993	53.7634	29.0766
102.99	53.7719	29.359
102.988	53.7803	29.6415
102.985	53.7887	29.9241
102.982	53.7972	30.2069
102.98	53.8056	30.4898
102.977	53.8141	30.7729
102.975	53.8225	31.0561
102.972	53.8309	31.3394
102.97	53.8394	31.6229
102.967	53.8478	31.9066
102.964	53.8562	32.1904
102.962	53.8647	32.4743
102.959	53.8731	32.7584
102.957	53.8815	33.0426
103.206	53.051	6.04169
103.204	53.0595	6.3203
103.201	53.068	6.59905
103.199	53.0765	6.87794
103.196	53.085	7.15697
103.194	53.0934	7.43615
103.191	53.1019	7.71548
103.189	53.1104	7.99495
103.186	53.1189	8.27456
103.184	53.1274	8.55432
103.181	53.1358	8.83422
103.179	53.1443	9.11427
103.176	53.1528	9.39446
103.174	53.1613	9.6748
103.171	53.1698	9.95528
103.169	53.1782	10.2359
103.166	53.1867	10.5167
103.164	53.1952	10.7976
103.161	53.2037	11.0786
103.159	53.2121	11.3598
103.156	53.2206	11.6412
103.153	53.2291	11.9227
103.151	53.2375	12.2043
103.148	53.246	12.4861
103.146	53.2545	12.768
103.143	53.2629	13.0501
103.141	53.2714	13.3323
103.138	53.2799	13.6146
103.136	53.2883	13.8971
103.133	53.2968	14.1798
103.131	53.3053	14.4626
103.128	53.3137	14.7455
103.126	53.3222	15.0286
103.123	53.3307	15.3118
103.121	53.3391	15.5951
103.118	53.3476	15.8786
103.116	53.356	16.1623
103.113	53.3645	16.4461
103.111	53.373	16.73
103.108	53.3814	17.0141
103.106	53.3899	17.2983
103.103	53.3983	17.5827
103.1	53.4068	17.8672
103.098	53.4152	18.1518
103.095	53.4237	18.4366
103.093	53.4321	18.7216
103.09	53.4406	19.0067
103.088	53.449	19.2919
103.085	53.4575	19.5773
103.083	53.4659	19.8628
103.08	53.4744	20.1484
103.078	53.4828	20.4343
103.075	53.4913	20.7202
103.073	53.4997	21.0063
103.07	53.5082	21.2925
103.067	53.5166	21.5789
103.065	53.5251	21.8654
103.062	53.5335	22.1521
103.06	53.5419	22.4389
103.057	53.5504	22.7258
103.055	53.5588	23.0129
103.052	53.5673	23.3002
103.05	53.5757	23.5876
103.047	53.5841	23.8751
103.045	53.5926	24.1627
103.042	53.601	24.4506
103.256	52.8811	0.5
103.254	52.8896	0.784087
103.251	52.8981	1.06832
103.249	52.9065	1.35269
103.246	52.915	1.63721
103.244	52.9235	1.92188
103.241	52.932	2.20669
103.239	52.9405	2.49164
103.236	52.9489	2.77673
103.234	52.9574	3.06197
103.231	52.9659	3.34736
103.229	52.9743	3.63288
103.226	52.9828	3.91856
103.224	52.9913	4.20437
103.221	52.9998	4.49033
103.219	53.0082	4.77643
103.216	53.0167	5.06268
103.214	53.0252	5.34907
103.211	53.0336	5.63561
